Mes;Día;Hora;P2.0TD,0m,d,h;P3.0TD,0m,d,h;P3.0TDVE,0m,d,h;Demanda de Referencia 2023 (MW)
10;17;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;17;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;17;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;17;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;17;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;17;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;17;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;17;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;17;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;17;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;17;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;17;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;17;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;17;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;17;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;17;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;17;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;17;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;17;24;0.000107165291;0.000090940534;0.000110660512;26,191
10;18;1;0.000086723657;0.000082886434;0.000068967865;24,754
10;18;2;0.000073286896;0.000078863268;0.000049467625;23,524
10;18;3;0.000066136586;0.000077185812;0.000036592949;22,704
10;18;4;0.000062746525;0.000076286162;0.000029567445;22,364
10;18;5;0.000061636278;0.000076367696;0.000026210826;22,292
10;18;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;18;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;18;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;18;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;18;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;18;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;18;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;18;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;18;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;18;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;18;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;18;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;18;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;18;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;18;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;18;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;18;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;18;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;18;24;0.000107165291;0.000090940534;0.000110660512;26,191
10;19;1;0.000086723657;0.000082886434;0.000068967865;24,754
10;19;2;0.000073286896;0.000078863268;0.000049467625;23,524
10;19;3;0.000066136586;0.000077185812;0.000036592949;22,704
10;19;4;0.000062746525;0.000076286162;0.000029567445;22,364
10;19;5;0.000061636278;0.000076367696;0.000026210826;22,292
10;19;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;19;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;19;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;19;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;19;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;19;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;19;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;19;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;19;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;19;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;19;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;19;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;19;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;19;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;19;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;19;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;19;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;19;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;19;24;0.000107165291;0.000090940534;0.000110660512;26,191
10;20;1;0.000086800871;0.000079286819;0.000139927728;24,925
10;20;2;0.000073824918;0.000075302553;0.000079021223;23,705
10;20;3;0.000066183327;0.000073419148;0.000065502477;22,853
10;20;4;0.000062487315;0.000072429950;0.000052744011;22,493
10;20;5;0.000061172203;0.000072448933;0.000052247941;22,361
10;20;6;0.000062661460;0.000074973958;0.000046333072;22,709
10;20;7;0.000071253566;0.000084108058;0.000038822585;24,799
10;20;8;0.000091662260;0.000103693835;0.000045628438;28,187
10;20;9;0.000099218303;0.000123042332;0.000081618253;29,702
10;20;10;0.000100494659;0.000137702070;0.000151225594;30,298
10;20;11;0.000104288840;0.000143634681;0.000188220057;30,721
10;20;12;0.000105232917;0.000145453850;0.000202000210;31,036
10;20;13;0.000108736662;0.000147231811;0.000207353012;31,379
10;20;14;0.000115144305;0.000141428776;0.000222013149;31,324
10;20;15;0.000115819190;0.000125920115;0.000248034563;30,498
10;20;16;0.000106890640;0.000118052797;0.000259448466;29,692
10;20;17;0.000100982909;0.000116166322;0.000247444456;29,274
10;20;18;0.000100588359;0.000115735804;0.000237485545;29,071
10;20;19;0.000102154939;0.000113004016;0.000235197588;28,743
10;20;20;0.000112636618;0.000119019734;0.000279975159;29,577
10;20;21;0.000131191049;0.000125375892;0.000251228601;31,029
10;20;22;0.000134248387;0.000114940633;0.000239943459;30,148
10;20;23;0.000120889357;0.000103026968;0.000204641024;27,691
10;20;24;0.000104991460;0.000093133666;0.000164864691;25,704
10;21;1;0.000090939748;0.000085386078;0.000140695125;24,519
10;21;2;0.000077911030;0.000079166835;0.000083284830;23,238
10;21;3;0.000069286599;0.000075929345;0.000052312215;22,164
10;21;4;0.000064522039;0.000074443878;0.000055893834;21,620
10;21;5;0.000062285967;0.000074031391;0.000043018467;21,292
10;21;6;0.000062236284;0.000075306165;0.000056090536;21,156
10;21;7;0.000064844648;0.000078180686;0.000041133405;21,642
10;21;8;0.000071763373;0.000083851269;0.000047887062;22,803
10;21;9;0.000082554424;0.000083402350;0.000052002064;23,879
10;21;10;0.000101538590;0.000089394346;0.000090742905;25,650
10;21;11;0.000114667677;0.000098582698;0.000125183044;27,029
10;21;12;0.000117548106;0.000103228010;0.000157570103;27,425
10;21;13;0.000119422241;0.000106017018;0.000224430084;27,645
10;21;14;0.000126458260;0.000103434287;0.000221853113;27,795
10;21;15;0.000125478750;0.000097317147;0.000191242628;27,223
10;21;16;0.000110112002;0.000094008939;0.000204623122;25,948
10;21;17;0.000100433290;0.000091598239;0.000197530628;25,158
10;21;18;0.000097487919;0.000091358505;0.000215496957;24,871
10;21;19;0.000098557820;0.000091404677;0.000182183543;24,814
10;21;20;0.000108353370;0.000103034830;0.000203015858;25,940
10;21;21;0.000126118006;0.000115503008;0.000191141257;27,705
10;21;22;0.000130341178;0.000109633248;0.000171466509;27,498
10;21;23;0.000118395894;0.000101275046;0.000158360578;25,677
10;21;24;0.000104834437;0.000092856297;0.000144975339;24,074
10;22;1;0.000091370382;0.000086441924;0.000102644089;22,979
10;22;2;0.000078947270;0.000079433988;0.000072920220;21,711
10;22;3;0.000070558159;0.000076103636;0.000063586895;20,680
10;22;4;0.000065685948;0.000074737731;0.000055420681;20,150
10;22;5;0.000062720133;0.000074086489;0.000066556840;19,843
10;22;6;0.000062079628;0.000074877068;0.000052720717;19,751
10;22;7;0.000063493865;0.000076705150;0.000036204850;20,022
10;22;8;0.000067735420;0.000078578548;0.000037439415;20,608
10;22;9;0.000074206925;0.000072840056;0.000036501521;21,051
10;22;10;0.000092554511;0.000075091017;0.000075549494;22,510
10;22;11;0.000110258514;0.000080423861;0.000121722422;24,075
10;22;12;0.000117682475;0.000085257125;0.000128856274;24,886
10;22;13;0.000120288621;0.000089004998;0.000154471558;25,219
10;22;14;0.000125358515;0.000089891456;0.000182962803;25,625
10;22;15;0.000124583409;0.000088443919;0.000205522409;25,477
10;22;16;0.000110158967;0.000085953034;0.000191828151;24,282
10;22;17;0.000099949421;0.000082764515;0.000183358472;23,485
10;22;18;0.000096805629;0.000080076505;0.000166360879;23,231
10;22;19;0.000099004832;0.000081120002;0.000180350028;23,408
10;22;20;0.000112046068;0.000090045861;0.000191008020;24,765
10;22;21;0.000134694951;0.000101857269;0.000188677196;26,949
10;22;22;0.000138098651;0.000098113345;0.000178326713;26,983
10;22;23;0.000123875734;0.000091210367;0.000121976550;25,674
10;22;24;0.000106077100;0.000083883141;0.000083167822;24,067
10;23;1;0.000089183364;0.000079989902;0.000052712405;22,566
10;23;2;0.000072565213;0.000076148965;0.000038000753;21,483
10;23;3;0.000065670355;0.000074657139;0.000024795824;20,796
10;23;4;0.000062311811;0.000073983750;0.000030146403;20,548
10;23;5;0.000061213679;0.000074166016;0.000025248160;20,559
10;23;6;0.000062833975;0.000077097564;0.000024178442;21,185
10;23;7;0.000071539031;0.000086833479;0.000022732442;23,737
10;23;8;0.000091318627;0.000105927542;0.000030952324;27,294
10;23;9;0.000099034982;0.000128375577;0.000067657391;29,113
10;23;10;0.000101244103;0.000145864086;0.000111662738;29,914
10;23;11;0.000105379012;0.000151670168;0.000157458114;30,459
10;23;12;0.000106568718;0.000152759116;0.000185357373;30,750
10;23;13;0.000110027167;0.000154389781;0.000165728167;31,112
10;23;14;0.000117103055;0.000147479841;0.000172670878;31,158
10;23;15;0.000116772336;0.000132635783;0.000165271850;30,411
10;23;16;0.000106865027;0.000127659362;0.000177991394;29,736
10;23;17;0.000100633905;0.000128526829;0.000170692707;29,425
10;23;18;0.000101190286;0.000127921239;0.000171858387;29,358
10;23;19;0.000106671978;0.000125185754;0.000162388411;29,282
10;23;20;0.000121771258;0.000125662901;0.000164697471;30,258
10;23;21;0.000145886010;0.000126544341;0.000185124038;31,916
10;23;22;0.000147643052;0.000112362691;0.000191427269;30,976
10;23;23;0.000128243815;0.000098005024;0.000129470657;28,148
10;23;24;0.000105639664;0.000087969771;0.000102480847;25,770
10;24;1;0.000086723657;0.000082886434;0.000068967865;24,754
10;24;2;0.000073286896;0.000078863268;0.000049467625;23,524
10;24;3;0.000066136586;0.000077185812;0.000036592949;22,704
10;24;4;0.000062746525;0.000076286162;0.000029567445;22,364
10;24;5;0.000061636278;0.000076367696;0.000026210826;22,292
10;24;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;24;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;24;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;24;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;24;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;24;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;24;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;24;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;24;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;24;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;24;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;24;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;24;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;24;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;24;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;24;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;24;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;24;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;24;24;0.000107165291;0.000090940534;0.000110660512;26,191
10;25;1;0.000086723657;0.000082886434;0.000068967865;24,754
10;25;2;0.000073286896;0.000078863268;0.000049467625;23,524
10;25;3;0.000066136586;0.000077185812;0.000036592949;22,704
10;25;4;0.000062746525;0.000076286162;0.000029567445;22,364
10;25;5;0.000061636278;0.000076367696;0.000026210826;22,292
10;25;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;25;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;25;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;25;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;25;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;25;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;25;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;25;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;25;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;25;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;25;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;25;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;25;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;25;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;25;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;25;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;25;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;25;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;25;24;0.000107165291;0.000090940534;0.000110660512;26,191
10;26;1;0.000086723657;0.000082886434;0.000068967865;24,754
10;26;2;0.000073286896;0.000078863268;0.000049467625;23,524
10;26;3;0.000066136586;0.000077185812;0.000036592949;22,704
10;26;4;0.000062746525;0.000076286162;0.000029567445;22,364
10;26;5;0.000061636278;0.000076367696;0.000026210826;22,292
10;26;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;26;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;26;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;26;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;26;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;26;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;26;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;26;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;26;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;26;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;26;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;26;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;26;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;26;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;26;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;26;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;26;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;26;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;26;24;0.000107165291;0.000090940534;0.000110660512;26,191
10;27;1;0.000086800871;0.000079286819;0.000139927728;24,925
10;27;2;0.000073824918;0.000075302553;0.000079021223;23,705
10;27;3;0.000066183327;0.000073419148;0.000065502477;22,853
10;27;4;0.000062487315;0.000072429950;0.000052744011;22,493
10;27;5;0.000061172203;0.000072448933;0.000052247941;22,361
10;27;6;0.000062661460;0.000074973958;0.000046333072;22,709
10;27;7;0.000071253566;0.000084108058;0.000038822585;24,799
10;27;8;0.000091662260;0.000103693835;0.000045628438;28,187
10;27;9;0.000099218303;0.000123042332;0.000081618253;29,702
10;27;10;0.000100494659;0.000137702070;0.000151225594;30,298
10;27;11;0.000104288840;0.000143634681;0.000188220057;30,721
10;27;12;0.000105232917;0.000145453850;0.000202000210;31,036
10;27;13;0.000108736662;0.000147231811;0.000207353012;31,379
10;27;14;0.000115144305;0.000141428776;0.000222013149;31,324
10;27;15;0.000115819190;0.000125920115;0.000248034563;30,498
10;27;16;0.000106890640;0.000118052797;0.000259448466;29,692
10;27;17;0.000100982909;0.000116166322;0.000247444456;29,274
10;27;18;0.000100588359;0.000115735804;0.000237485545;29,071
10;27;19;0.000102154939;0.000113004016;0.000235197588;28,743
10;27;20;0.000112636618;0.000119019734;0.000279975159;29,577
10;27;21;0.000131191049;0.000125375892;0.000251228601;31,029
10;27;22;0.000134248387;0.000114940633;0.000239943459;30,148
10;27;23;0.000120889357;0.000103026968;0.000204641024;27,691
10;27;24;0.000104991460;0.000093133666;0.000164864691;25,704
10;28;1;0.000090939748;0.000085386078;0.000140695125;24,519
10;28;2;0.000077911030;0.000079166835;0.000083284830;23,238
10;28;3;0.000069286599;0.000075929345;0.000052312215;22,164
10;28;4;0.000064522039;0.000074443878;0.000055893834;21,620
10;28;5;0.000062285967;0.000074031391;0.000043018467;21,292
10;28;6;0.000062236284;0.000075306165;0.000056090536;21,156
10;28;7;0.000064844648;0.000078180686;0.000041133405;21,642
10;28;8;0.000071763373;0.000083851269;0.000047887062;22,803
10;28;9;0.000082554424;0.000083402350;0.000052002064;23,879
10;28;10;0.000101538590;0.000089394346;0.000090742905;25,650
10;28;11;0.000114667677;0.000098582698;0.000125183044;27,029
10;28;12;0.000117548106;0.000103228010;0.000157570103;27,425
10;28;13;0.000119422241;0.000106017018;0.000224430084;27,645
10;28;14;0.000126458260;0.000103434287;0.000221853113;27,795
10;28;15;0.000125478750;0.000097317147;0.000191242628;27,223
10;28;16;0.000110112002;0.000094008939;0.000204623122;25,948
10;28;17;0.000100433290;0.000091598239;0.000197530628;25,158
10;28;18;0.000097487919;0.000091358505;0.000215496957;24,871
10;28;19;0.000098557820;0.000091404677;0.000182183543;24,814
10;28;20;0.000108353370;0.000103034830;0.000203015858;25,940
10;28;21;0.000126118006;0.000115503008;0.000191141257;27,705
10;28;22;0.000130341178;0.000109633248;0.000171466509;27,498
10;28;23;0.000118395894;0.000101275046;0.000158360578;25,677
10;28;24;0.000104834437;0.000092856297;0.000144975339;24,074
10;29;1;0.000091370382;0.000086441924;0.000102644089;22,979
10;29;2;0.000078947270;0.000079433988;0.000072920220;21,711
10;29;3;0.000074752714;0.000077768812;0.000068253558;21,195
10;29;4;0.000070558159;0.000076103636;0.000063586895;20,680
10;29;5;0.000065685948;0.000074737731;0.000055420681;20,150
10;29;6;0.000062720133;0.000074086489;0.000066556840;19,843
10;29;7;0.000062079628;0.000074877068;0.000052720717;19,751
10;29;8;0.000063493865;0.000076705150;0.000036204850;20,022
10;29;9;0.000067735420;0.000078578548;0.000037439415;20,608
10;29;10;0.000074206925;0.000072840056;0.000036501521;21,051
10;29;11;0.000092554511;0.000075091017;0.000075549494;22,510
10;29;12;0.000110258514;0.000080423861;0.000121722422;24,075
10;29;13;0.000117682475;0.000085257125;0.000128856274;24,886
10;29;14;0.000120288621;0.000089004998;0.000154471558;25,219
10;29;15;0.000125358515;0.000089891456;0.000182962803;25,625
10;29;16;0.000124583409;0.000088443919;0.000205522409;25,477
10;29;17;0.000110158967;0.000085953034;0.000191828151;24,282
10;29;18;0.000099949421;0.000082764515;0.000183358472;23,485
10;29;19;0.000096805629;0.000080076505;0.000166360879;23,231
10;29;20;0.000099004832;0.000081120002;0.000180350028;23,408
10;29;21;0.000112046068;0.000090045861;0.000191008020;24,765
10;29;22;0.000134694951;0.000101857269;0.000188677196;26,949
10;29;23;0.000138098651;0.000098113345;0.000178326713;26,983
10;29;24;0.000123875734;0.000091210367;0.000121976550;25,674
10;29;25;0.000106077100;0.000083883141;0.000083167822;24,067
10;30;1;0.000089183364;0.000079989902;0.000052712405;22,566
10;30;2;0.000072565213;0.000076148965;0.000038000753;21,483
10;30;3;0.000065670355;0.000074657139;0.000024795824;20,796
10;30;4;0.000062311811;0.000073983750;0.000030146403;20,548
10;30;5;0.000061213679;0.000074166016;0.000025248160;20,559
10;30;6;0.000062833975;0.000077097564;0.000024178442;21,185
10;30;7;0.000071539031;0.000086833479;0.000022732442;23,737
10;30;8;0.000091318627;0.000105927542;0.000030952324;27,294
10;30;9;0.000099034982;0.000128375577;0.000067657391;29,113
10;30;10;0.000101244103;0.000145864086;0.000111662738;29,914
10;30;11;0.000105379012;0.000151670168;0.000157458114;30,459
10;30;12;0.000106568718;0.000152759116;0.000185357373;30,750
10;30;13;0.000110027167;0.000154389781;0.000165728167;31,112
10;30;14;0.000117103055;0.000147479841;0.000172670878;31,158
10;30;15;0.000116772336;0.000132635783;0.000165271850;30,411
10;30;16;0.000106865027;0.000127659362;0.000177991394;29,736
10;30;17;0.000100633905;0.000128526829;0.000170692707;29,425
10;30;18;0.000101190286;0.000127921239;0.000171858387;29,358
10;30;19;0.000106671978;0.000125185754;0.000162388411;29,282
10;30;20;0.000121771258;0.000125662901;0.000164697471;30,258
10;30;21;0.000145886010;0.000126544341;0.000185124038;31,916
10;30;22;0.000147643052;0.000112362691;0.000191427269;30,976
10;30;23;0.000128243815;0.000098005024;0.000129470657;28,148
10;30;24;0.000105639664;0.000087969771;0.000102480847;25,770
10;31;1;0.000086723657;0.000082886434;0.000068967865;24,754
10;31;2;0.000073286896;0.000078863268;0.000049467625;23,524
10;31;3;0.000066136586;0.000077185812;0.000036592949;22,704
10;31;4;0.000062746525;0.000076286162;0.000029567445;22,364
10;31;5;0.000061636278;0.000076367696;0.000026210826;22,292
10;31;6;0.000063360472;0.000079229702;0.000026980423;22,723
10;31;7;0.000072489315;0.000089044503;0.000025102694;24,916
10;31;8;0.000093525060;0.000108703183;0.000032614323;28,338
10;31;9;0.000101446528;0.000130745891;0.000054652216;30,022
10;31;10;0.000102540380;0.000147450594;0.000094829415;30,660
10;31;11;0.000106176079;0.000153688728;0.000139345256;31,034
10;31;12;0.000107142035;0.000155474183;0.000146105018;31,310
10;31;13;0.000110753491;0.000157606196;0.000160418402;31,662
10;31;14;0.000117581056;0.000150510924;0.000165726903;31,661
10;31;15;0.000117034591;0.000135284588;0.000156000820;30,868
10;31;16;0.000107581040;0.000130913526;0.000177680961;30,227
10;31;17;0.000101798162;0.000131533987;0.000164907353;30,005
10;31;18;0.000102524568;0.000130998547;0.000153605065;29,920
10;31;19;0.000107270232;0.000127791697;0.000157746941;29,761
10;31;20;0.000121623761;0.000129385361;0.000171536735;30,630
10;31;21;0.000145313519;0.000131374049;0.000191273018;32,282
10;31;22;0.000147211071;0.000117102893;0.000172718954;31,336
10;31;23;0.000128811938;0.000101959680;0.000134793607;28,520
10;31;24;0.000107165291;0.000090940534;0.000110660512;26,191
11;1;1;0.000109818421;0.000084343427;0.000085347356;24,432
11;1;2;0.000093045625;0.000078433901;0.000068809705;22,774
11;1;3;0.000081420391;0.000075885408;0.000049786188;21,597
11;1;4;0.000074795623;0.000074394846;0.000047833659;20,935
11;1;5;0.000071998749;0.000074075030;0.000047585711;20,635
11;1;6;0.000072184828;0.000074919496;0.000051156719;20,635
11;1;7;0.000074721672;0.000077198283;0.000044139282;21,027
11;1;8;0.000079310244;0.000075233640;0.000038390056;21,527
11;1;9;0.000090267732;0.000070359475;0.000030107686;22,188
11;1;10;0.000114506374;0.000075348321;0.000052743967;24,226
11;1;11;0.000132809738;0.000080841967;0.000098386813;25,898
11;1;12;0.000138844643;0.000085239449;0.000132102949;26,565
11;1;13;0.000139199679;0.000088301204;0.000151940020;26,677
11;1;14;0.000146392071;0.000088945554;0.000156719883;27,141
11;1;15;0.000145391349;0.000086575548;0.000187324847;27,033
11;1;16;0.000129779553;0.000083375175;0.000174891543;25,826
11;1;17;0.000121182779;0.000080542717;0.000153346441;25,117
11;1;18;0.000122965858;0.000080827778;0.000129296492;25,301
11;1;19;0.000142787176;0.000095988482;0.000171136256;27,462
11;1;20;0.000156182562;0.000099943748;0.000171299139;28,741
11;1;21;0.000166724323;0.000099393125;0.000175328428;29,569
11;1;22;0.000166150092;0.000094991695;0.000161760636;29,328
11;1;23;0.000149277144;0.000088113043;0.000121399589;27,911
11;1;24;0.000124526639;0.000081415299;0.000072933204;25,802
11;2;1;0.000104213345;0.000078761532;0.000092338319;26,228
11;2;2;0.000086199608;0.000075438111;0.000063743542;24,637
11;2;3;0.000076356961;0.000073978728;0.000044439306;23,610
11;2;4;0.000071815003;0.000073387634;0.000040285127;23,203
11;2;5;0.000070572529;0.000073740461;0.000036914328;23,164
11;2;6;0.000073742160;0.000076864122;0.000031508725;23,818
11;2;7;0.000086016292;0.000087873475;0.000029886212;26,446
11;2;8;0.000111027055;0.000107555013;0.000034031018;30,458
11;2;9;0.000119636103;0.000134343361;0.000072172567;32,464
11;2;10;0.000121569297;0.000155190076;0.000138782071;33,309
11;2;11;0.000124794048;0.000161905605;0.000183517130;33,607
11;2;12;0.000124361155;0.000161629876;0.000204360427;33,571
11;2;13;0.000125883389;0.000161082877;0.000215000253;33,570
11;2;14;0.000133755790;0.000152390499;0.000197105949;33,515
11;2;15;0.000135569596;0.000134731002;0.000197346861;32,716
11;2;16;0.000128515169;0.000129185509;0.000200310964;32,203
11;2;17;0.000123639505;0.000130237324;0.000203839922;31,949
11;2;18;0.000128543614;0.000135012546;0.000200774879;32,351
11;2;19;0.000148702982;0.000146418134;0.000203746187;34,056
11;2;20;0.000164102381;0.000139086798;0.000222383370;34,780
11;2;21;0.000177164539;0.000126200024;0.000226860723;35,061
11;2;22;0.000177405877;0.000110647788;0.000219956071;33,877
11;2;23;0.000159776442;0.000095849330;0.000171829648;31,164
11;2;24;0.000131324945;0.000085419637;0.000123305343;28,301
11;3;1;0.000107226879;0.000082511566;0.000084270365;26,549
11;3;2;0.000089007118;0.000078745210;0.000053867931;24,911
11;3;3;0.000078258719;0.000076956538;0.000056651227;23,799
11;3;4;0.000073127212;0.000076272164;0.000043564160;23,386
11;3;5;0.000071707679;0.000076537613;0.000037916737;23,305
11;3;6;0.000074776019;0.000079480102;0.000035068338;23,964
11;3;7;0.000086561028;0.000090313350;0.000036267863;26,486
11;3;8;0.000110565107;0.000109947342;0.000034532782;30,365
11;3;9;0.000120342190;0.000135935228;0.000058437673;32,293
11;3;10;0.000124342010;0.000156605486;0.000115037136;33,357
11;3;11;0.000128280089;0.000163568392;0.000196018513;33,776
11;3;12;0.000127515151;0.000164022017;0.000199775365;33,697
11;3;13;0.000128233932;0.000163556408;0.000217291815;33,549
11;3;14;0.000135497746;0.000154494167;0.000184405120;33,364
11;3;15;0.000137984880;0.000135194843;0.000179935520;32,465
11;3;16;0.000131736653;0.000125962452;0.000183476757;31,713
11;3;17;0.000127047702;0.000124763046;0.000182248563;31,366
11;3;18;0.000130697964;0.000128897056;0.000210198790;31,635
11;3;19;0.000148101687;0.000143325682;0.000199647350;33,309
11;3;20;0.000157700963;0.000140188792;0.000215868113;33,784
11;3;21;0.000165148267;0.000131734134;0.000208252075;33,762
11;3;22;0.000167435108;0.000118731219;0.000179431023;32,777
11;3;23;0.000156640729;0.000105433273;0.000155659722;30,566
11;3;24;0.000135215696;0.000094872667;0.000097809568;28,217
11;4;1;0.000111327789;0.000086085246;0.000111123599;26,143
11;4;2;0.000093039116;0.000079815814;0.000074778489;24,440
11;4;3;0.000081519047;0.000077311874;0.000039830402;23,210
11;4;4;0.000075356251;0.000076083821;0.000029532007;22,523
11;4;5;0.000072821792;0.000075697553;0.000029264428;22,220
11;4;6;0.000073737052;0.000076845130;0.000029474071;22,174
11;4;7;0.000077625821;0.000080351791;0.000036191013;22,784
11;4;8;0.000085440736;0.000082555208;0.000032797701;23,961
11;4;9;0.000100607377;0.000082895842;0.000033932920;25,354
11;4;10;0.000124879054;0.000093371175;0.000083267940;27,773
11;4;11;0.000138342576;0.000102877993;0.000123911630;29,204
11;4;12;0.000139571369;0.000107243613;0.000136441440;29,388
11;4;13;0.000138408180;0.000109061557;0.000188191836;29,177
11;4;14;0.000146086053;0.000105832999;0.000192955692;29,322
11;4;15;0.000146688901;0.000098427131;0.000186137413;28,797
11;4;16;0.000133426230;0.000094473158;0.000187718397;27,649
11;4;17;0.000124566029;0.000092132162;0.000158279166;26,926
11;4;18;0.000125370160;0.000095757553;0.000146339463;27,119
11;4;19;0.000141593620;0.000112144983;0.000162535738;29,004
11;4;20;0.000149092275;0.000116785777;0.000179659381;29,732
11;4;21;0.000155650882;0.000116968264;0.000151055537;30,096
